"customer_id","merchant_id","loan_id","application_date","currency","transaction_fee","merchant_status","store_id","term","risk_score","disbursed_date","loanamount","paid_date","city","state","channel","is_disbursed","first_vintage_pay","full_name","age","gender","tel_number","email","merchant_name","merchant_size","store_name","fraud_score"
"5x6800yhiy01h577100i5z89","505218538414430","loan_9111702","2022/02/04 18:55:38","MXN",NA,"7 Live",NA,NA,NA,NA,576.408,NA,NA,NA,"Social Media",FALSE,"2022-01-27","Michael Quezada",43,"H",3396022895,"email_1509@gmail.com","merchant_name_103","extra-large",NA,0.4
"60746x1i53y1h3z79x08z513","522186628800710","loan_7276846","2022/02/05 15:28:24","MXN",NA,"7 Live",NA,NA,NA,NA,9854.27,NA,NA,NA,"Social Media",FALSE,"2021-11-26","Antonio Salgado-Ortiz",18,"H",3385604298,"email_2825@gmail.com","merchant_name_2","medium",NA,0.9
"617y627x71z62z479969g3hz","743562077807036","loan_4065536","2022/02/11 13:55:06","MXN",NA,"8.1 Cancelled by Kueski",NA,NA,NA,NA,1387,NA,NA,NA,"Social Media",FALSE,"2021-10-29","Ryan Chavarria Castillo",53,"H",3335859376,"email_97@gmail.com","merchant_name_537","large",NA,0.6
"618h3hx173z3y9z400957h72","677605665939770","loan_6300618","2022/02/13 02:20:19","MXN",NA,"7 Live",NA,NA,0.8,NA,609.1412,NA,"Ixtaczoquitlán","Veracruz","Social Media",FALSE,"2021-11-13","Stephanie Torres",45,"M",3397523305,"email_1851@gmail.com","merchant_name_726","extra-large",NA,1
"5x6h7758iyi21xi77h434634","522186628800710","loan_7562130","2022/02/24 14:57:17","MXN",NA,"7 Live",NA,NA,NA,NA,5837.08,NA,"Toluca","Estado de México","Social Media",FALSE,"2021-11-24","Eduardo Moreno",61,"H",3329202582,"email_1738@gmail.com","merchant_name_2","medium",NA,0.8
"620hy93616g20yhgzzx0g140","522186628800710","loan_4885668","2022/02/27 22:23:03","MXN",NA,"7 Live",NA,NA,0.3,NA,3649.27,NA,"Zumpango","Estado de México","Social Media",FALSE,"2022-02-27","Linette Rodriguez",46,"M",3392293558,"email_899@gmail.com","merchant_name_2","medium",NA,0.7
"6193h6x594z59g6z9i3gi44z","702359433126008","loan_2670486","2022/03/13 16:38:22","MXN",NA,"7 Live",NA,NA,0.9,NA,4890.2699999999995,NA,"Gustavo A. Madero","Ciudad de México","Social Media",FALSE,"2021-11-16","Alejandro Aragon",38,"H",3392130219,"email_2479@gmail.com","merchant_name_302","small",NA,0.7
"5hi7h8yg58ii8hh73z34xgy4","763169811475744","loan_2027942","2022/03/13 17:28:11","MXN",NA,"7 Live",NA,NA,NA,NA,3503.27,NA,NA,NA,"Social Media",FALSE,"2022-02-28","Jaime Benavidez",46,"H",3311485944,"email_1455@gmail.com","merchant_name_4","small",NA,0.5
"61z70i35z8ig4x4097i7571y","703110028993240","loan_9926926","2022/03/14 12:47:55","MXN",NA,"7 Live",NA,NA,NA,NA,2517.77,NA,"Iztapalapa","Ciudad de México","Social Media",FALSE,"2021-12-16","Emma Sanchez",36,"M",3310896164,"email_538@gmail.com","merchant_name_13","medium",NA,0.8
"61986x49xyh9hy4zg61g0764","522186628800710","loan_0343190","2022/03/23 10:30:14","MXN",NA,"7 Live",NA,NA,0.6,NA,2628,NA,"Delicias","Chihuahua","Social Media",FALSE,"2021-11-19","Kaitlin Munoz",37,"M",3380624639,"email_1926@gmail.com","merchant_name_2","medium",NA,1
"61y802x22i5xhh35x8y2yzzi","675559248241262","loan_5403180","2022/03/25 12:16:39","MXN",NA,"7 Live",NA,NA,NA,NA,2006.04,NA,NA,NA,"Social Media",FALSE,"2021-12-26","Maria Cobb",42,"M",3348860392,"email_1703@gmail.com","merchant_name_291","small",NA,0.5
"604zzy05235928g3175gigh4","641392162644500","loan_9672422","2022/03/25 23:47:10","MXN",NA,"7 Live",NA,NA,NA,NA,909.069,NA,NA,NA,"Social Media",FALSE,"2022-03-25","Omar Molina",50,"H",3302129062,"email_2520@gmail.com","merchant_name_355","medium",NA,0.5
"5hg5x7g6979y7y920zhixg3z","705065522569400","loan_4907612","2022/03/26 11:39:03","MXN",NA,"7 Live",NA,NA,NA,NA,582.54,NA,NA,NA,"Social Media",FALSE,"2022-03-26","Sheldon Guerrero",28,"H",3390798903,"email_1890@gmail.com","merchant_name_16","large",NA,0.4
"6244yh12225y7x0h23hg360z","818170994893804","loan_5276928","2022/03/31 10:07:34","MXN",NA,"7 Live",NA,NA,NA,NA,655.54,NA,NA,NA,"Social Media",FALSE,"2022-03-30","Miriam Gonzales",54,"M",3359659796,"email_2593@gmail.com","merchant_name_8","small",NA,0.5
"58z7x8y866x95z508zg0i274","834855961372552","loan_6755776","2022/04/01 06:45:36","MXN",NA,"7 Live",NA,NA,NA,NA,509.53999999999996,NA,NA,NA,"Social Media",FALSE,"2022-03-13","Cassandra Alonso",63,"M",3386088431,"email_72@gmail.com","merchant_name_727","small",NA,0.4
"624y9h4xi0x347ygiizx11i7","875196777243942","loan_9517922","2022/04/05 14:49:34","MXN",NA,"7 Live",NA,NA,NA,NA,1167.27,NA,"Morelia","Michoacán de Ocampo","Social Media",FALSE,"2022-04-26","Guadalupe Ortiz",63,"M",3357274071,"email_731@gmail.com","merchant_name_646","small",NA,0.3
"624yg025z06xz66083h77x2i","158823646240768","loan_9371976","2022/04/05 16:43:02","MXN",NA,"7 Live",NA,NA,0.6,NA,3474.727,NA,"Veracruz","Veracruz","Social Media",FALSE,"2022-04-05","Ahron Velasquez",27,"H",3375243137,"email_1934@gmail.com","merchant_name_18","medium",NA,0.4
"61z3g5xi8xy7184603277i3h","522186628800710","loan_4413724","2022/04/10 19:03:39","MXN",NA,"7 Live",NA,NA,0.7,NA,4160.2699999999995,NA,"Benito Juárez","Ciudad de México","Social Media",FALSE,"2021-11-28","Ryan Chea",32,"H",3311132738,"email_395@gmail.com","merchant_name_2","medium",NA,1
"61z4xz9511gx7i88357h395i","772601744210264","loan_5918214","2022/04/12 16:23:57","MXN",NA,"7 Live",NA,NA,NA,NA,1166.54,NA,NA,NA,"Social Media",FALSE,"2021-11-30","Jalissa Roybal",63,"M",3314556239,"email_1573@gmail.com","merchant_name_211","large",NA,0.4
"620g02hzz60gx8x9iiy672i8","702393742532744","loan_8212944","2022/04/13 15:42:17","MXN",NA,"7 Live",NA,NA,NA,NA,2171.1295,NA,"Apodaca","Nuevo León","Social Media",FALSE,"2022-03-27","Edgar Mcknight",39,"H",3322203667,"email_2278@gmail.com","merchant_name_476","medium",NA,0.5
"615i57322162g7671g20h348","382069981323314","loan_3476884","2022/04/18 14:37:30","MXN",NA,"7 Live",NA,NA,NA,NA,830.74,NA,NA,NA,"Social Media",FALSE,"2021-10-07","Karen Rodriguez",49,"M",3375482748,"email_1666@gmail.com","merchant_name_60","small",NA,0.4
"624y9h4xi0x347ygiizx11i7","717496734982638","loan_8067232","2022/04/26 16:59:06","MXN",NA,"7 Live",NA,NA,NA,NA,1830.475,NA,"Morelia","Michoacán de Ocampo","Social Media",FALSE,"2022-04-26","Guadalupe Ortiz",63,"M",3357274071,"email_731@gmail.com","merchant_name_29","extra-large",NA,0.9
"61905x36y76z9262g28xhz99","847883930975390","loan_6824452","2022/04/27 19:16:03","MXN",NA,"7 Live",NA,NA,NA,NA,8759.27,NA,NA,NA,"Social Media",FALSE,"2021-11-14","Geraldine Rodriguez",34,"M",3355140615,"email_2367@gmail.com","merchant_name_235","medium",NA,1
"62686g695i90102x526z7g03","522186628800710","loan_1369720","2022/04/30 13:40:53","MXN",NA,"7 Live",NA,NA,NA,NA,6423.2699999999995,NA,NA,NA,"Social Media",FALSE,"2022-04-27","Jordan Guerrero",39,"M",3386121625,"email_237@gmail.com","merchant_name_2","medium",NA,0.1
"60075zh6iy27124h60235196","716945251115144","loan_5495174","2021/10/01 21:45:46","MXN",NA,"7 Live",NA,NA,0.8,NA,1021.4889999999999,NA,"Chiautempan","Tlaxcala","Social Media",FALSE,"2022-02-12","Bryanna Ruiz",43,"M",3351329834,"email_58@gmail.com","merchant_name_10","small",NA,0.9
"61671xyii854xhx4x52y1x9g","645736429790794","loan_4808668","2021/10/13 13:00:48","MXN",NA,"7 Live",NA,NA,NA,NA,1569.5,NA,"Centro","Tabasco","Social Media",FALSE,"2021-10-13","Belen Esparza",27,"M",3321989599,"email_584@gmail.com","merchant_name_61","small",NA,0.6
"61671xyii854xhx4x52y1x9g","645736429790794","loan_0443410","2021/10/20 10:42:27","MXN",NA,"7 Live",NA,NA,NA,NA,805.92,NA,NA,NA,"Social Media",FALSE,"2021-10-13","Belen Esparza",27,"M",3321989599,"email_584@gmail.com","merchant_name_61","small",NA,0.1
"5i60x442i706xy5031gyziyi","716945251115144","loan_8432458","2021/10/21 10:26:44","MXN",NA,"7 Live",NA,NA,NA,NA,875.27,NA,NA,NA,"Social Media",FALSE,"2021-10-17","Justice Martinez",32,"H",3305093998,"email_88@gmail.com","merchant_name_10","small",NA,0.1
"6178z454i5y7848gixy3h70z","522186628800710","loan_9154966","2021/10/26 19:59:39","MXN",NA,"7 Live",NA,NA,0.4,NA,5255.2699999999995,NA,"Nezahualcóyotl","Estado de México","Social Media",FALSE,"2021-10-26","Callan Chaparro",25,"H",3309373317,"email_2628@gmail.com","merchant_name_2","medium",NA,0.9
"6166ig04x84zh9457zi421x7","482777158133056","loan_3087020","2021/11/02 23:30:15","MXN",NA,"5.2 Hold by Merchant",NA,NA,0.3,NA,1625.71,NA,"Villa de Álvarez","Colima","Social Media",FALSE,"2021-10-13","Laura Camargo Carreon",61,"M",3395266912,"email_438@gmail.com","merchant_name_444","small",NA,0.4
"618g33x9i5g7h20817144hh5","710903255540324","loan_1278884","2021/11/09 21:19:49","MXN",NA,"7 Live",NA,NA,NA,NA,918.34,NA,"Benito Juárez","Quintana Roo","Social Media",FALSE,"2021-11-10","Jordan Hebert",26,"H",3345631795,"email_2731@gmail.com","merchant_name_177","medium",NA,0.5
"60i079x4ghx48z61z2y960g7","522186628800710","loan_5692526","2021/11/10 16:54:57","MXN",NA,"7 Live",NA,NA,0.2,NA,9706.08,NA,"Álvaro Obregón","Ciudad de México","Social Media",FALSE,"2021-11-29","Danielle Sanchez",43,"M",3388437192,"email_351@gmail.com","merchant_name_2","medium",NA,0.7
"60i079x4ghx48z61z2y960g7","522186628800710","loan_0244918","2021/11/11 01:02:58","MXN",NA,"7 Live",NA,NA,0.2,NA,9549.86,NA,"Álvaro Obregón","Ciudad de México","Social Media",FALSE,"2021-11-29","Danielle Sanchez",43,"M",3388437192,"email_351@gmail.com","merchant_name_2","medium",NA,0.7
"60i2h4g3260iz6858g616gh1","522186628800710","loan_7729726","2021/11/11 01:03:39","MXN",NA,"7 Live",NA,NA,0.4,NA,5109.2699999999995,NA,"Rafael Lara Grajales","Puebla","Social Media",FALSE,"2021-11-27","Annaly Keating-Gonzales",39,"M",3317593645,"email_1537@gmail.com","merchant_name_2","medium",NA,0.3
"61785x14xxx0yy52g0x42z66","748011781366890","loan_2073024","2021/11/12 23:02:15","MXN",NA,"7 Live",NA,NA,NA,NA,5780.943,NA,NA,NA,"Social Media",FALSE,"2021-10-26","Rene Diaz",62,"H",3391164161,"email_2439@gmail.com","merchant_name_15","medium",NA,0.6
"61671xyii854xhx4x52y1x9g","482779750212884","loan_7090042","2021/11/14 00:13:13","MXN",NA,"7 Live",NA,NA,NA,NA,1136.756,NA,NA,NA,"Social Media",FALSE,"2021-10-13","Belen Esparza",27,"M",3321989599,"email_584@gmail.com","merchant_name_229","extra-large",NA,0.1
"618y038h80zh28z00zg47i23","522186628800710","loan_2030706","2021/11/14 06:25:41","MXN",NA,"7 Live",NA,NA,0.7,NA,9635.27,NA,"Lerdo de Tejada","Veracruz","Social Media",FALSE,"2021-11-22","Monica Martinez",54,"M",3302982785,"email_2750@gmail.com","merchant_name_2","medium",NA,0.5
"5y45ighx9zz45y5h33i65860","522186628800710","loan_9285752","2021/11/14 21:41:29","MXN",NA,"7 Live",NA,NA,NA,NA,5838.54,NA,NA,NA,"Social Media",FALSE,"2021-11-08","Erika Garcia Martinez",34,"M",3326084246,"email_1262@gmail.com","merchant_name_2","medium",NA,0.2
"6193307836hh0zx77i87gixy","635674277716266","loan_4116698","2021/11/15 22:32:16","MXN",NA,"7 Live",NA,NA,NA,NA,787.7429999999999,NA,"Mexicali","Baja California","Social Media",FALSE,"2021-11-15","Bianca Montanez",58,"M",3324249114,"email_122@gmail.com","merchant_name_80","large",NA,0.7
"60i079x4ghx48z61z2y960g7","522186628800710","loan_3293128","2021/11/16 09:49:40","MXN",NA,"7 Live",NA,NA,0.4,NA,9698.05,NA,"Álvaro Obregón","Ciudad de México","Social Media",FALSE,"2021-11-29","Danielle Sanchez",43,"M",3388437192,"email_351@gmail.com","merchant_name_2","medium",NA,1
"6175yz23zx374502159h716i","705065522569400","loan_0850604","2021/11/18 12:55:21","MXN",NA,"7 Live",NA,NA,NA,NA,5109.2699999999995,NA,NA,NA,"Social Media",FALSE,"2021-12-08","Austin Garcia",57,"H",3317451530,"email_1150@gmail.com","merchant_name_16","large",NA,0.7
"61731y6zz3gi8gzhi15zhx23","716945251115144","loan_0546318","2021/11/20 10:39:46","MXN",NA,"7 Live",NA,NA,NA,NA,1459.416,NA,"Guadalajara","Jalisco","Social Media",FALSE,"2021-10-22","Ashley Arriaga",41,"M",3311616833,"email_200@gmail.com","merchant_name_10","small",NA,0.2
"616256yi28xzg73484442x0y","629694525615482","loan_5443658","2021/11/24 21:26:16","MXN",NA,"7 Live",NA,NA,NA,NA,1174.716,NA,"Querétaro","Queretaro de Arteaga","Social Media",FALSE,"2021-10-09","Carlos Saavedra-Ortiz",55,"H",3368269211,"email_2454@gmail.com","merchant_name_445","medium",NA,0.7
"615529h8iyz358111x264y3y","705065522569400","loan_1470086","2021/11/25 23:33:13","MXN",NA,"7 Live",NA,NA,0.5,NA,7883.2699999999995,NA,"Nacajuca","Tabasco","Social Media",FALSE,"2021-11-19","Monique Valdez Soto",30,"M",3322061184,"email_596@gmail.com","merchant_name_16","large",NA,1
"61z081z7xh9706gzi43hy22y","522186628800710","loan_8621532","2021/12/01 09:28:34","MXN",NA,"7 Live",NA,NA,NA,NA,7299.2699999999995,NA,NA,NA,"Social Media",FALSE,"2021-11-26","Jazmin Hernandez",43,"M",3331108730,"email_2179@gmail.com","merchant_name_2","medium",NA,0.6
"617215y4iyx39h09hxxhz179","636256698769570","loan_6551940","2021/12/05 23:45:27","MXN",NA,"7 Live",NA,NA,NA,NA,5839.2699999999995,NA,NA,NA,"Social Media",FALSE,"2021-10-21","Rieanan Zapata",39,"M",3388474871,"email_828@gmail.com","merchant_name_122","small",NA,0.7
"61z037i5iy38gyixxhi91gh0","731230824047500","loan_7562938","2021/12/07 21:08:10","MXN",NA,"7 Live",NA,NA,NA,NA,1261.44,NA,NA,NA,"Social Media",FALSE,"2021-11-26","Luis Mercure",23,"H",3353825246,"email_2760@gmail.com","merchant_name_84","extra-large",NA,0.4
"619y2g3i9z876i038g17yi69","397210688954500","loan_9447466","2021/12/10 10:28:40","MXN",NA,"7 Live",NA,NA,NA,NA,1542.855,NA,"Tecámac","Estado de México","Social Media",FALSE,"2021-11-22","Donaji Vigil",29,"M",3358691896,"email_939@gmail.com","merchant_name_42","large",NA,0.8
"6194zh0i9851x842074608h0","682763787446176","loan_8087454","2021/12/11 11:40:07","MXN",NA,"7 Live",NA,NA,NA,NA,656.8539999999999,NA,NA,NA,"Social Media",FALSE,"2021-11-22","Yesenia Sanchez",29,"M",3363857427,"email_1401@gmail.com","merchant_name_292","medium",NA,1
"61971i328i77739xi810h3yg","721897172250192","loan_0290098","2021/12/17 02:34:11","MXN",NA,"7 Live",NA,NA,NA,NA,8468,NA,"Guadalupe","Zacatecas","Social Media",FALSE,"2021-11-18","Jonathan Cardenas",61,"H",3343193053,"email_2028@gmail.com","merchant_name_484","small",NA,0.8
"6140zghzg7415438xh3442i4","621975269811936","loan_8069672","2021/12/23 13:04:49","MXN",NA,"8.1 Cancelled by Kueski",NA,NA,NA,NA,646.05,NA,NA,NA,"Social Media",FALSE,"2021-12-20","Daisy Sandoval",29,"M",3336427160,"email_2884@gmail.com","merchant_name_86","large",NA,0.4
"5i9y8698h6ih5467867zx3hg","522186628800710","loan_9085366","2021/12/30 10:22:08","MXN",NA,"7 Live",NA,NA,NA,NA,4500.45,NA,NA,NA,"Social Media",FALSE,"2022-01-07","Adolfo Nieves Radilla",25,"H",3345426027,"email_2064@gmail.com","merchant_name_2","medium",NA,0.9
"61z333x1x586xgz7058zi253","522186628800710","loan_7127264","2022/01/13 23:59:30","MXN",NA,"7 Live",NA,NA,0.7,NA,5912.2699999999995,NA,"Villa Hidalgo","Jalisco","Social Media",FALSE,"2021-11-28","Daniel Gutierrez",19,"H",3361706315,"email_433@gmail.com","merchant_name_2","medium",NA,0.7
"60746x1i53y1h3z79x08z513","522186628800710","loan_5732900","2022/01/14 21:37:46","MXN",NA,"7 Live",NA,NA,NA,NA,2262.27,NA,NA,NA,"Social Media",FALSE,"2021-11-26","Antonio Salgado-Ortiz",18,"H",3385604298,"email_2825@gmail.com","merchant_name_2","medium",NA,0.6
"61x734gi1522z99y104z3z06","743690465452574","loan_0133644","2022/01/18 18:31:29","MXN",NA,"7 Live",NA,NA,0.7,NA,1021.27,NA,"Guadalajara","Jalisco","Social Media",FALSE,"2022-02-08","Angelo Macias",22,"H",3372145760,"email_1788@gmail.com","merchant_name_130","large",NA,0.1
"61z037i5iy38gyixxhi91gh0","522186628800710","loan_0798546","2022/01/22 16:10:51","MXN",NA,"7 Live",NA,NA,0,NA,9195.08,NA,"Chicoloapan","Estado de México","Social Media",FALSE,"2021-11-26","Luis Mercure",23,"H",3353825246,"email_2760@gmail.com","merchant_name_2","medium",NA,0.6
"618x087x751h5y7y7xz576y9","664513565434402","loan_4634364","2022/01/25 05:54:25","MXN",NA,"7 Live",NA,NA,NA,NA,4525.5474,NA,"Nicolás Romero","Estado de México","Social Media",FALSE,"2021-11-12","Tommy Amezquita Alfaro",49,"H",3331993634,"email_2221@gmail.com","merchant_name_216","extra-large",NA,0.8
"61i0275h77z1y0ig98h374i3","827498355239976","loan_7346088","2022/01/25 11:26:43","MXN",NA,"7 Live",NA,NA,NA,NA,1185.009,NA,NA,NA,"Social Media",FALSE,"2022-01-25","Marta Vigil",25,"M",3356406174,"email_2823@gmail.com","merchant_name_588","small",NA,0.1
"61461607zi613931g38570hx","397210688954500","loan_4960350","2022/02/07 11:10:51","MXN",NA,"7 Live",NA,NA,NA,NA,802.27,NA,NA,NA,"Social Media",FALSE,"2022-01-11","Alexis Alvarez",57,"M",3389039664,"email_1894@gmail.com","merchant_name_42","large",NA,0.4
"61513335x51766ig2z657x12","784073870287790","loan_5123968","2022/02/09 16:59:29","MXN",NA,"7 Live",NA,NA,NA,NA,8759.416000000001,NA,NA,NA,"Social Media",FALSE,"2021-11-26","Daniel Huston",54,"H",3322614147,"email_201@gmail.com","merchant_name_199","small",NA,0.7
"61g13g55698x0y68y975hg00","522186628800710","loan_4211592","2022/02/15 19:37:22","MXN",NA,"7 Live",NA,NA,NA,NA,5112.19,NA,NA,NA,"Social Media",FALSE,"2021-12-08","Daniel Varela",57,"H",3305723411,"email_170@gmail.com","merchant_name_2","medium",NA,0.7
"620xhh253g00ii65506x0hg2","708202710966276","loan_2781944","2022/02/19 10:35:37","MXN",NA,"7 Live",NA,NA,NA,NA,655.54,NA,NA,NA,"Social Media",FALSE,"2022-02-18","Alexander Hernandez Hernandez",21,"H",3312441688,"email_2926@gmail.com","merchant_name_728","large",NA,0.1
"618zh96y2184y6z9i59zh526","705065522569400","loan_8572048","2022/02/21 19:27:40","MXN",NA,"7 Live",NA,NA,0.2,NA,6934.2699999999995,NA,"Centro","Tabasco","Social Media",FALSE,"2022-01-14","Isaac Arteaga",65,"H",3332853161,"email_800@gmail.com","merchant_name_16","large",NA,0.5
"61894870x0538630ih933x1h","522186628800710","loan_3810186","2022/02/22 18:30:22","MXN",NA,"7 Live",NA,NA,NA,NA,1349.77,NA,NA,NA,"Social Media",FALSE,"2021-11-10","Carina Montoya",27,"M",3331128813,"email_1539@gmail.com","merchant_name_2","medium",NA,1
"618zh96y2184y6z9i59zh526","705065522569400","loan_2279392","2022/02/28 20:42:56","MXN",NA,"7 Live",NA,NA,NA,NA,6934.2699999999995,NA,"Centro","Tabasco","Social Media",FALSE,"2022-01-14","Isaac Arteaga",65,"H",3332853161,"email_800@gmail.com","merchant_name_16","large",NA,1
"62099z9x69x1xz478i6gy4g6","721185222700064","loan_1965894","2022/03/01 11:42:00","MXN",NA,"7 Live",NA,NA,NA,NA,948.27,NA,"Cuautlancingo","Puebla","Social Media",FALSE,"2022-02-13","Aleena Sandoval",29,"M",3311974156,"email_2460@gmail.com","merchant_name_74","large",NA,0.4
"6209328yi8g43zx697y51g40","716945251115144","loan_6019266","2022/03/02 15:47:58","MXN",NA,"7 Live",NA,NA,0.7,NA,1641.405,NA,"Silao de la Victoria","Guanajuato","Social Media",FALSE,"2022-02-22","Lauro Maes",29,"H",3383669729,"email_2240@gmail.com","merchant_name_10","small",NA,0.6
"6226g3i860g1y563x6003yh8","522186628800710","loan_6812346","2022/03/07 19:43:25","MXN",NA,"7 Live",NA,NA,NA,NA,5620.2699999999995,NA,"Tecate","Baja California","Social Media",FALSE,"2022-03-07","Jessica Martinez",64,"M",3338418781,"email_997@gmail.com","merchant_name_2","medium",NA,0.3
"5yz7ig88i49z6z1g174868g5","522186628800710","loan_1514382","2022/03/16 17:14:32","MXN",NA,"7 Live",NA,NA,0.6,NA,3846.37,NA,"San Pedro Mixtepec -Dto. 22 -","Oaxaca","Social Media",FALSE,"2022-03-16","Richard Lopez",27,"H",3398841370,"email_1112@gmail.com","merchant_name_2","medium",NA,0.9
"62362zh9593yzzz6yg57izh8","751699321172960","loan_8704128","2022/03/21 19:28:14","MXN",NA,"8.1 Cancelled by Kueski",NA,NA,0.5,NA,2288.5499999999997,NA,"Iztapalapa","Ciudad de México","Social Media",FALSE,"2022-03-19","Aliciagabriela Avalos Rivera",36,"M",3363283957,"email_2085@gmail.com","merchant_name_121","small",NA,0.9
"616hhz7i80xy2h2z15827z2h","311062671139062","loan_5796776","2022/03/30 17:46:34","MXN",NA,"7 Live",NA,NA,NA,NA,1895.08,NA,"Ocotlán","Jalisco","Social Media",FALSE,"2021-10-18","Esperanza Ramirez-Mejia",22,"M",3374233205,"email_475@gmail.com","merchant_name_93","small",NA,0.6
"61g13g55698x0y68y975hg00","522186628800710","loan_8786730","2022/04/07 03:17:25","MXN",NA,"7 Live",NA,NA,NA,NA,5299.07,NA,NA,NA,"Social Media",FALSE,"2021-12-08","Daniel Varela",57,"H",3305723411,"email_170@gmail.com","merchant_name_2","medium",NA,0.1
"61671xyii854xhx4x52y1x9g","868189672317082","loan_6136998","2022/04/07 20:52:20","MXN",NA,"7 Live",NA,NA,NA,NA,2883.208,NA,"Centro","Tabasco","Social Media",FALSE,"2021-10-13","Belen Esparza",27,"M",3321989599,"email_584@gmail.com","merchant_name_25","extra-large",NA,1
"61z30yigh8299i7400zyygy5","522186628800710","loan_5184638","2022/04/07 22:01:47","MXN",NA,"7 Live",NA,NA,0.1,NA,3645.62,NA,"Saltillo","Coahuila de Zaragoza","Social Media",FALSE,"2021-11-27","Daniel Magdaleno",62,"H",3397701114,"email_442@gmail.com","merchant_name_2","medium",NA,0.1
"61i3904z0414560xy7y3142z","397210688954500","loan_4887648","2022/04/08 17:01:58","MXN",NA,"7 Live",NA,NA,0.8,NA,720.875,NA,"Azcapotzalco","Ciudad de México","Social Media",FALSE,"2022-01-28","Jaziman Soto-Rodriguez",45,"M",3327903169,"email_356@gmail.com","merchant_name_42","large",NA,0.8
"61xx00iy6x624i424y58x952","755867519822310","loan_0737184","2022/04/16 01:01:31","MXN",NA,"8.2 Churn by merchant",NA,NA,0.3,NA,544.58,NA,"Ixhuatlán del Sureste","Veracruz","Social Media",FALSE,"2022-01-23","Olivia Montoya",39,"M",3374958866,"email_2262@gmail.com","merchant_name_666","medium",NA,1
"6160g3yy1hhh9ghyh5z67ih6","522186628800710","loan_7963570","2022/04/19 15:13:21","MXN",NA,"7 Live",NA,NA,NA,NA,5283.74,NA,NA,NA,"Social Media",FALSE,"2021-10-08","Cristian Rodriguez",38,"H",3379660863,"email_2032@gmail.com","merchant_name_2","medium",NA,0.7
"624445i99h85z3y8h44z57i0","666881560420788","loan_6234448","2022/04/25 16:57:36","MXN",NA,"7 Live",NA,NA,0.4,NA,6569.2699999999995,NA,"Solidaridad","Quintana Roo","Social Media",FALSE,"2022-03-30","Perla Ramos",57,"M",3374254881,"email_1275@gmail.com","merchant_name_57","extra-large",NA,0.5
"626zg2zi0z7h27i996ig32gx","736174583064966","loan_8930864","2022/04/28 10:28:47","MXN",NA,"7 Live",NA,NA,NA,NA,1798.1944,NA,NA,NA,"Social Media",FALSE,"2022-04-28","Anissa Ortiz",42,"M",3364189944,"email_432@gmail.com","merchant_name_213","small",NA,0.4
"61513335x51766ig2z657x12","522186628800710","loan_8259722","2022/04/29 21:49:11","MXN",0.04,"7 Live",NA,"6",0.9,"2022-04-29",1124.2,"2022-07-29","Capulhuac","Estado de México","Social Media",TRUE,"2021-11-26","Daniel Huston",54,"H",3322614147,"email_201@gmail.com","merchant_name_2","medium",NA,0.7
"5i60x442i706xy5031gyziyi","706756246513214","loan_1408554","2021/10/15 00:00:27","MXN",NA,"7 Live",NA,NA,0.4,NA,1186.98,NA,"Miguel Hidalgo","Ciudad de México","Social Media",FALSE,"2021-10-17","Justice Martinez",32,"H",3305093998,"email_88@gmail.com","merchant_name_64","large",NA,0.2
"616i3xhiiihxg8yy48y4z807","158823646240768","loan_6615864","2021/10/25 02:16:06","MXN",NA,"7 Live",NA,NA,NA,NA,3530.9369999999994,NA,NA,NA,"Social Media",FALSE,"2021-10-19","Fernando Villarreal",57,"H",3300765552,"email_48@gmail.com","merchant_name_18","medium",NA,0.8
"615z3yx3564g0hg02i5x9297","695761222512046","loan_8600276","2021/11/04 00:11:08","MXN",NA,"7 Live",NA,NA,0.9,NA,1949.1,NA,"Uruapan","Michoacán de Ocampo","Social Media",FALSE,"2021-10-03","Cindy Kanakoqui",46,"M",3396399589,"email_2216@gmail.com","merchant_name_511","small",NA,0.3
"615z62z65x17784i0i6hz6hy","522186628800710","loan_1902078","2021/11/08 14:35:24","MXN",NA,"7 Live",NA,NA,NA,NA,5839.2699999999995,NA,"Zihuatanejo de Azueta","Guerrero","Social Media",FALSE,"2021-10-11","Abigail Pineda-Lagunas",31,"M",3308124310,"email_1527@gmail.com","merchant_name_2","medium",NA,0.5
"60i079x4ghx48z61z2y960g7","522186628800710","loan_1277598","2021/11/10 12:41:13","MXN",NA,"7 Live",NA,NA,0.2,NA,9260.78,NA,"Álvaro Obregón","Ciudad de México","Social Media",FALSE,"2021-11-29","Danielle Sanchez",43,"M",3388437192,"email_351@gmail.com","merchant_name_2","medium",NA,0.8
"618z1y3489xig3025yh7248z","726183834821532","loan_3686668","2021/11/12 17:01:39","MXN",NA,"7 Live",NA,NA,0.8,NA,1648.4495,NA,"Villa de Álvarez","Colima","Social Media",FALSE,"2021-11-09","Jorge Dreiling",37,"M",3305810691,"email_605@gmail.com","merchant_name_82","small",NA,0.4
"618g3h2hg898i7h0y188h71z","522186628800710","loan_7268550","2021/11/12 22:03:22","MXN",NA,"7 Live",NA,NA,NA,NA,5620.2699999999995,NA,"Álvaro Obregón","Ciudad de México","Social Media",FALSE,"2021-11-12","Jaqueline Ayala",53,"M",3375825100,"email_1533@gmail.com","merchant_name_2","medium",NA,0.5
